sku,nom,categorie,price,desc,currency,source,name_length,name_word_count,brand_detected,has_quantity,price_log,price_bucket,category_freq,is_premium_category
MYM-0017,gastone lago mini party gaufrettes sans sucre cacao bag gastone lago 125g,epicerie-sucree,20.0,gastone lago mini party gaufrettes sans sucre cacao bag gastone lago 125g,MAD,MyMarket,73,12,0,1,3.044522437723423,medium,0.07988450433108758,0
MYM-0018,la mere poulard le palet pur beurre 125g la mere poulard,epicerie-sucree,23.9,la mere poulard le palet pur beurre 125g la mere poulard,MAD,MyMarket,56,11,0,1,3.214867803470662,medium,0.07988450433108758,0
MYM-0019,la mere poulard le sablé eclats de chocolat 125g la mere poulard,epicerie-sucree,23.9,la mere poulard le sablé eclats de chocolat 125g la mere poulard,MAD,MyMarket,64,12,0,1,3.214867803470662,medium,0.07988450433108758,0
MYM-0001,salted caramel bahlsen 5x28g,epicerie-sucree,32.9,salted caramel bahlsen 5x28g,MAD,MyMarket,28,4,0,1,3.5234150143864045,medium,0.07988450433108758,0
MYM-0002,lait bahlsen 5x28g,epicerie-sucree,26.9,lait bahlsen 5x28g,MAD,MyMarket,18,3,0,1,3.32862668882732,medium,0.07988450433108758,0
MYM-0003,chocolat bahlsen 5x28g,epicerie-sucree,30.0,chocolat bahlsen 5x28g,MAD,MyMarket,22,3,0,1,3.4339872044851463,medium,0.07988450433108758,0
MYM-0004,zine thé zine 200g,epicerie-sucree,23.16,zine thé zine 200g,MAD,MyMarket,18,4,0,1,3.184698373066614,medium,0.07988450433108758,0
MYM-0005,zine thé zine 500g,epicerie-sucree,57.6,zine thé zine 500g,MAD,MyMarket,18,4,0,1,4.070734696582967,medium,0.07988450433108758,0
MYM-0006,tiyay thé tiyay 41022 200g,epicerie-sucree,20.0,tiyay thé tiyay 41022 200g,MAD,MyMarket,26,5,0,1,3.044522437723423,medium,0.07988450433108758,0
MYM-0007,tiyay thé tiyay 41022 500g,epicerie-sucree,50.0,tiyay thé tiyay 41022 500g,MAD,MyMarket,26,5,0,1,3.9318256327243257,medium,0.07988450433108758,0
MYM-0008,selham thé selham 100g,epicerie-sucree,5.5,selham thé selham 100g,MAD,MyMarket,22,4,0,1,1.8718021769015913,low,0.07988450433108758,0
MYM-0009,selham thé selham 200g,epicerie-sucree,9.9,selham thé selham 200g,MAD,MyMarket,22,4,0,1,2.388762789235098,low,0.07988450433108758,0
MYM-0010,lmhrat thé lmhrat 143g,epicerie-sucree,5.6,lmhrat thé lmhrat 143g,MAD,MyMarket,22,4,0,1,1.8870696490323797,low,0.07988450433108758,0
MYM-0011,lmhrat thé lmahrat 80g,epicerie-sucree,3.9,lmhrat thé lmahrat 80g,MAD,MyMarket,22,4,0,1,1.589235205116581,low,0.07988450433108758,0
MYM-0012,lhafla thé lhafla 100g,epicerie-sucree,9.36,lhafla thé lhafla 100g,MAD,MyMarket,22,4,0,1,2.337952236831337,low,0.07988450433108758,0
MYM-0013,lhafla thé lhafla 200g,epicerie-sucree,9.0,lhafla thé lhafla 200g,MAD,MyMarket,22,4,0,1,2.302585092994046,low,0.07988450433108758,0
MYM-0014,alouns thé alouns 200g,epicerie-sucree,14.5,alouns thé alouns 200g,MAD,MyMarket,22,4,0,1,2.740840023925201,low,0.07988450433108758,0
MYM-0015,al itkane thé al itkane 200g 10016,epicerie-sucree,15.5,al itkane thé al itkane 200g 10016,MAD,MyMarket,34,7,0,1,2.803360380906535,low,0.07988450433108758,0
MYM-0016,al itkane thé al itkane 100g 10016,epicerie-sucree,8.9,al itkane thé al itkane 100g 10016,MAD,MyMarket,34,7,0,1,2.2925347571405443,low,0.07988450433108758,0
MYM-0017,al itkane thé al itkane 500g 10016,epicerie-sucree,44.9,al itkane thé al itkane 500g 10016,MAD,MyMarket,34,7,0,1,3.8264651170664994,medium,0.07988450433108758,0
MYM-0018,al itkane semoule finot al itkane 1kg,epicerie-sucree,11.0,al itkane semoule finot al itkane 1kg,MAD,MyMarket,37,7,0,1,2.4849066497880004,low,0.07988450433108758,0
MYM-0019,toblerone barre de chocolat au lait toblerone 100g,epicerie-sucree,30.4,toblerone barre de chocolat au lait toblerone 100g,MAD,MyMarket,50,8,0,1,3.4468078929142076,medium,0.07988450433108758,0
MYM-0020,sedra miel sedra 200g,epicerie-sucree,8.0,sedra miel sedra 200g,MAD,MyMarket,21,4,0,1,2.1972245773362196,low,0.07988450433108758,0
MYM-0021,sedra miel au gingembre sedra 250g,epicerie-sucree,15.0,sedra miel au gingembre sedra 250g,MAD,MyMarket,34,6,0,1,2.772588722239781,low,0.07988450433108758,0
MYM-0022,suchard bonbons de chocolat au lait suchard 127 g,epicerie-sucree,85.0,suchard bonbons de chocolat au lait suchard 127 g,MAD,MyMarket,49,9,0,1,4.454347296253507,high,0.07988450433108758,0
MYM-0023,werther's chocolat à la crème de caramel werther's original 153 g,epicerie-sucree,40.0,werther's chocolat à la crème de caramel werther's original 153 g,MAD,MyMarket,65,11,0,1,3.713572066704308,medium,0.07988450433108758,0
MYM-0001,00 jacquot chocolats de noël au lait jacquot 250g,epicerie-sucree,70.0,00 jacquot chocolats de noël au lait jacquot 250g,MAD,MyMarket,49,9,0,1,4.2626798770413155,high,0.07988450433108758,0
MYM-0002,esprit de fête chocolats truffes fantaisie esprit de fête 250 g,epicerie-sucree,66.0,esprit de fête chocolats truffes fantaisie esprit de fête 250 g,MAD,MyMarket,63,11,0,1,4.204692619390966,high,0.07988450433108758,0
MYM-0003,esprit de fête chocolats boules praliné lait esprit de fête 182 g,epicerie-sucree,80.0,esprit de fête chocolats boules praliné lait esprit de fête 182 g,MAD,MyMarket,65,12,0,1,4.394449154672439,high,0.07988450433108758,0
MYM-0004,esprit de fête truffes fantaisie saveur eclats de fève de cacao esprit de fête 250g,epicerie-sucree,65.0,esprit de fête truffes fantaisie saveur eclats de fève de cacao esprit de fête 250g,MAD,MyMarket,83,15,0,1,4.189654742026425,high,0.07988450433108758,0
MYM-0005,esprit de fête truffes fantaisie saveur eclats de caramel esprit de fête 250g,epicerie-sucree,70.0,esprit de fête truffes fantaisie saveur eclats de caramel esprit de fête 250g,MAD,MyMarket,77,13,0,1,4.2626798770413155,high,0.07988450433108758,0
MYM-0006,esprit de fête truffes fantaisie nature esprit de fête 250g,epicerie-sucree,65.0,esprit de fête truffes fantaisie nature esprit de fête 250g,MAD,MyMarket,59,10,0,1,4.189654742026425,high,0.07988450433108758,0
MYM-0007,lindt chocolat assortiment lindt lindor 137 g,epicerie-sucree,152.0,lindt chocolat assortiment lindt lindor 137 g,MAD,MyMarket,45,7,0,1,5.030437921392435,high,0.07988450433108758,0
MYM-0008,lindt chocolat au lait sélection lindt lindor 137 g,epicerie-sucree,152.0,lindt chocolat au lait sélection lindt lindor 137 g,MAD,MyMarket,51,9,0,1,5.030437921392435,high,0.07988450433108758,0
MYM-0009,huesitos biscuit superchoc huesitos 5x46g,epicerie-sucree,67.15,huesitos biscuit superchoc huesitos 5x46g,MAD,MyMarket,41,5,0,1,4.221711158142542,high,0.07988450433108758,0
MYM-0010,20 huesitos biscuit mini original huesitos 270g,epicerie-sucree,79.05,20 huesitos biscuit mini original huesitos 270g,MAD,MyMarket,47,7,0,1,4.382651439442724,high,0.07988450433108758,0
MYM-0011,go on barres protéinées à la noix de coco go on 50g,epicerie-sucree,24.85,go on barres protéinées à la noix de coco go on 50g,MAD,MyMarket,51,12,0,1,3.2523106009544382,medium,0.07988450433108758,0
MYM-0012,go on barre chocolatée energy chocolat go on 50g,epicerie-sucree,14.35,go on barre chocolatée energy chocolat go on 50g,MAD,MyMarket,48,9,0,1,2.731115474033206,low,0.07988450433108758,0
MYM-0013,chocolat extrem excelo 5x36g,epicerie-sucree,11.7,chocolat extrem excelo 5x36g,MAD,MyMarket,28,4,0,1,2.5416019934645457,low,0.07988450433108758,0
MYM-0014,caramel extrem excelo 5x36g,epicerie-sucree,11.7,caramel extrem excelo 5x36g,MAD,MyMarket,27,4,0,1,2.5416019934645457,low,0.07988450433108758,0
MYM-0015,cacahuète extrem excelo 5x36g,epicerie-sucree,11.7,cacahuète extrem excelo 5x36g,MAD,MyMarket,29,4,0,1,2.5416019934645457,low,0.07988450433108758,0
MYM-0016,corny barres noisette corny 6x25g,epicerie-sucree,38.25,corny barres noisette corny 6x25g,MAD,MyMarket,33,5,0,1,3.6699514442284173,medium,0.07988450433108758,0
MYM-0017,corny barres chocolat coco corny 6x25g,epicerie-sucree,38.25,corny barres chocolat coco corny 6x25g,MAD,MyMarket,38,6,0,1,3.6699514442284173,medium,0.07988450433108758,0
MYM-0001,olla sauce pizza tomate olla 350g,epicerie-salee,8.9,olla sauce pizza tomate olla 350g,MAD,MyMarket,33,6,0,1,2.2925347571405443,low,0.08373435996150144,0
MYM-0002,ayala champignons tranchés ayala 355g,epicerie-salee,16.95,ayala champignons tranchés ayala 355g,MAD,MyMarket,37,5,1,1,2.8875901149342877,low,0.08373435996150144,0
MYM-0003,ayala pâte de coing membrillo ayala 400g,epicerie-salee,14.89,ayala pâte de coing membrillo ayala 400g,MAD,MyMarket,40,7,1,1,2.7656899805486246,low,0.08373435996150144,0
MYM-0004,ayala petits pois réhydratés ayala 400g,epicerie-salee,10.95,ayala petits pois réhydratés ayala 400g,MAD,MyMarket,39,6,1,1,2.4807312783775197,low,0.08373435996150144,0
MYM-0005,ayala tacos de poisson en sauce marine ayala 72g,epicerie-salee,21.5,ayala tacos de poisson en sauce marine ayala 72g,MAD,MyMarket,48,9,1,1,3.1135153092103742,medium,0.08373435996150144,0
MYM-0006,ayala tacos de poisson à l’huile de tournesol ayala 72g,epicerie-salee,21.5,ayala tacos de poisson à l’huile de tournesol ayala 72g,MAD,MyMarket,55,10,1,1,3.1135153092103742,medium,0.08373435996150144,0
MYM-0007,ayala tacos de poisson à l’ail ayala 72g,epicerie-salee,21.5,ayala tacos de poisson à l’ail ayala 72g,MAD,MyMarket,40,8,1,1,3.1135153092103742,medium,0.08373435996150144,0
MYM-0008,ayala pâté de thon aux morceaux de thon ayala 2x78g,epicerie-salee,26.5,ayala pâté de thon aux morceaux de thon ayala 2x78g,MAD,MyMarket,51,10,1,1,3.3141860046725258,medium,0.08373435996150144,0
MYM-0009,ayala petits calamars farcis à l’encre ayala 72g,epicerie-salee,25.0,ayala petits calamars farcis à l’encre ayala 72g,MAD,MyMarket,48,8,1,1,3.258096538021482,medium,0.08373435996150144,0
MYM-0010,ayala chipirones farcis en sauce américaine ayala 72g,epicerie-salee,25.0,ayala chipirones farcis en sauce américaine ayala 72g,MAD,MyMarket,53,8,1,1,3.258096538021482,medium,0.08373435996150144,0
MYM-0011,ayala chipirones farcis à l’huile de tournesol ayala 72g,epicerie-salee,25.0,ayala chipirones farcis à l’huile de tournesol ayala 72g,MAD,MyMarket,56,9,1,1,3.258096538021482,medium,0.08373435996150144,0
MYM-0012,ayala pack de 3 petites boîtes calamars en sauce américaine ayala 3x55g,epicerie-salee,28.55,ayala pack de 3 petites boîtes calamars en sauce américaine ayala 3x55g,MAD,MyMarket,71,12,1,1,3.386083743852107,medium,0.08373435996150144,0
MYM-0013,ayala filets de melva à l’huile de tournesol ayala 85g,epicerie-salee,21.95,ayala filets de melva à l’huile de tournesol ayala 85g,MAD,MyMarket,54,10,1,1,3.133317936506554,medium,0.08373435996150144,0
MYM-0014,ayala filets de maquereau à la tomate ayala 85g,epicerie-salee,17.5,ayala filets de maquereau à la tomate ayala 85g,MAD,MyMarket,47,9,1,1,2.917770732084279,low,0.08373435996150144,0
MYM-0015,ayala filets de maquereau à l’huile de tournesol ayala 85g,epicerie-salee,17.5,ayala filets de maquereau à l’huile de tournesol ayala 85g,MAD,MyMarket,58,10,1,1,2.917770732084279,low,0.08373435996150144,0
MYM-0016,ayala maïs sucré doux extra ayala 340g,epicerie-salee,13.1,ayala maïs sucré doux extra ayala 340g,MAD,MyMarket,38,7,1,1,2.6461747973841225,low,0.08373435996150144,0
MYM-0017,ayala pâtes spirales végétales ayala 500g,epicerie-salee,18.95,ayala pâtes spirales végétales ayala 500g,MAD,MyMarket,41,6,1,1,2.9932291433358724,low,0.08373435996150144,0
MYM-0018,ayala pâtes estrellitas ayala 500g,epicerie-salee,15.95,ayala pâtes estrellitas ayala 500g,MAD,MyMarket,34,5,1,1,2.830267833826459,low,0.08373435996150144,0
MYM-0019,ayala spaghetti ayala 500g,epicerie-salee,14.5,ayala spaghetti ayala 500g,MAD,MyMarket,26,4,1,1,2.740840023925201,low,0.08373435996150144,0
MYM-0020,4 épais ayala 500g,epicerie-salee,15.95,4 épais ayala 500g,MAD,MyMarket,18,4,1,1,2.830267833826459,low,0.08373435996150144,0
MYM-0021,desly feuilles nori pour sushi 100 unités desly,epicerie-salee,259.0,desly feuilles nori pour sushi 100 unités desly,MAD,MyMarket,47,8,0,0,5.560681631015528,high,0.08373435996150144,0
MYM-0022,schär galettes souples wraps sans gluten schär 160g,epicerie-salee,69.9,schär galettes souples wraps sans gluten schär 160g,MAD,MyMarket,51,8,0,1,4.2612704335380815,high,0.08373435996150144,0
MYM-0023,viska feuilles nori pour sushi 5 unités viska,epicerie-salee,29.9,viska feuilles nori pour sushi 5 unités viska,MAD,MyMarket,45,8,0,0,3.4307561839036995,medium,0.08373435996150144,0
MYM-0024,schär chips soufflée curvies paprika sans gluten schär 170g,epicerie-salee,44.9,schär chips soufflée curvies paprika sans gluten schär 170g,MAD,MyMarket,59,9,0,1,3.8264651170664994,medium,0.08373435996150144,0
MYM-0001,schär curvies barbecue sans gluten schär 170g,epicerie-salee,44.9,schär curvies barbecue sans gluten schär 170g,MAD,MyMarket,45,7,0,1,3.8264651170664994,medium,0.08373435996150144,0
MYM-0002,bjorg galettes de riz quinoa sans gluten bjorg 130g,epicerie-salee,39.95,bjorg galettes de riz quinoa sans gluten bjorg 130g,MAD,MyMarket,51,9,0,1,3.7123518102990785,medium,0.08373435996150144,0
MYM-0003,herr's chips soufflées sang gluten curls fromage bleu buffalo herr's 113g,epicerie-salee,25.5,herr's chips soufflées sang gluten curls fromage bleu buffalo herr's 113g,MAD,MyMarket,73,11,0,1,3.2771447329921766,medium,0.08373435996150144,0
MYM-0004,lavazza café grain espresso intensité 5 oro lavazza 1kg,epicerie-salee,390.0,lavazza café grain espresso intensité 5 oro lavazza 1kg,MAD,MyMarket,55,9,1,1,5.968707559985366,high,0.08373435996150144,0
MYM-0005,gullon mini crackers gullon 350g,epicerie-salee,19.0,gullon mini crackers gullon 350g,MAD,MyMarket,32,5,0,1,2.995732273553991,low,0.08373435996150144,0
MYM-0006,gullon mini fish cracker gullon 350g,epicerie-salee,19.0,gullon mini fish cracker gullon 350g,MAD,MyMarket,36,6,0,1,2.995732273553991,low,0.08373435996150144,0
MYM-0007,javana flacon epices ras el hanout javana 35g,epicerie-salee,18.9,javana flacon epices ras el hanout javana 35g,MAD,MyMarket,45,8,0,1,2.990719731730447,low,0.08373435996150144,0
MYM-0008,javana flacon epices curcuma javana 35g,epicerie-salee,12.15,javana flacon epices curcuma javana 35g,MAD,MyMarket,39,6,0,1,2.5764217586237734,low,0.08373435996150144,0
MYM-0009,javana flacon basilic javana 8g,epicerie-salee,9.95,javana flacon basilic javana 8g,MAD,MyMarket,31,5,0,1,2.3933394562625097,low,0.08373435996150144,0
MYM-0010,javana flacon epices curry javana 35g,epicerie-salee,15.55,javana flacon epices curry javana 35g,MAD,MyMarket,37,6,0,1,2.806386101823072,low,0.08373435996150144,0
MYM-0011,javana flacon epices assortiment shawerma javana 35g,epicerie-salee,13.2,javana flacon epices assortiment shawerma javana 35g,MAD,MyMarket,52,7,0,1,2.653241964607215,low,0.08373435996150144,0
MYM-0012,javana flacon epices piment doux javana 35g,epicerie-salee,11.5,javana flacon epices piment doux javana 35g,MAD,MyMarket,43,7,0,1,2.5257286443082556,low,0.08373435996150144,0
MYM-0013,javana flacon epices poivre noir javana 35g,epicerie-salee,13.9,javana flacon epices poivre noir javana 35g,MAD,MyMarket,43,7,0,1,2.7013612129514133,low,0.08373435996150144,0
MYM-0014,arbella conserve champignon arbella 150g,epicerie-salee,5.5,arbella conserve champignon arbella 150g,MAD,MyMarket,40,5,0,1,1.8718021769015913,low,0.08373435996150144,0
MYM-0015,arbella maïs arbella 150g,epicerie-salee,5.2,arbella maïs arbella 150g,MAD,MyMarket,25,4,0,1,1.824549292051046,low,0.08373435996150144,0
MYM-0016,indomie nouilles instantanées pack boeuf x4 indomie,epicerie-salee,9.9,indomie nouilles instantanées pack boeuf x4 indomie,MAD,MyMarket,51,7,0,0,2.388762789235098,low,0.08373435996150144,0
MYM-0017,aicha double concentré de tomate aicha 105g,epicerie-salee,6.5,aicha double concentré de tomate aicha 105g,MAD,MyMarket,43,7,0,1,2.0149030205422647,low,0.08373435996150144,0
MYM-0018,aicha double concentré de tomate aicha 140g,epicerie-salee,7.3,aicha double concentré de tomate aicha 140g,MAD,MyMarket,43,7,0,1,2.1162555148025524,low,0.08373435996150144,0
MYM-0019,aicha double concentré de tomate aicha 850g,epicerie-salee,33.0,aicha double concentré de tomate aicha 850g,MAD,MyMarket,43,7,0,1,3.5263605246161616,medium,0.08373435996150144,0
MYM-0020,suzana thon à l’huile de tournesol suzana 400g,epicerie-salee,35.0,suzana thon à l’huile de tournesol suzana 400g,MAD,MyMarket,46,8,0,1,3.58351893845611,medium,0.08373435996150144,0
MYM-0021,suzana thon entier à l’huile de tournesol suzana 800g,epicerie-salee,79.95,suzana thon entier à l’huile de tournesol suzana 800g,MAD,MyMarket,53,9,0,1,4.393831680123644,high,0.08373435996150144,0
MYM-0022,mohajir thon à l’huile végétale al mohajir 1 kg,epicerie-salee,75.0,mohajir thon à l’huile végétale al mohajir 1 kg,MAD,MyMarket,47,9,0,1,4.330733340286331,high,0.08373435996150144,0
MYM-0001,mohajir thon entier à l’huile végétale al mohajir 80g,epicerie-salee,16.0,mohajir thon entier à l’huile végétale al mohajir 80g,MAD,MyMarket,53,9,0,1,2.833213344056216,low,0.08373435996150144,0
MYM-0002,tam thon en morceaux à l'huile de tournesol tam 74g,epicerie-salee,9.9,tam thon en morceaux à l'huile de tournesol tam 74g,MAD,MyMarket,51,10,0,1,2.388762789235098,low,0.08373435996150144,0
MYM-0003,tam thon à l’huile tam 3x85g,epicerie-salee,35.0,tam thon à l’huile tam 3x85g,MAD,MyMarket,28,6,0,1,3.58351893845611,medium,0.08373435996150144,0
MYM-0004,tam thon à l'huile tam 125g,epicerie-salee,16.5,tam thon à l'huile tam 125g,MAD,MyMarket,27,6,0,1,2.8622008809294686,low,0.08373435996150144,0
MYM-0005,tam thon à l’huile tam 85g,epicerie-salee,12.0,tam thon à l’huile tam 85g,MAD,MyMarket,26,6,0,1,2.5649493574615367,low,0.08373435996150144,0
MYM-0006,tam thon au naturel tam 125g,epicerie-salee,16.5,tam thon au naturel tam 125g,MAD,MyMarket,28,6,0,1,2.8622008809294686,low,0.08373435996150144,0
MYM-0007,tam thon à l'huile de tournesol tam 1kg,epicerie-salee,95.0,tam thon à l'huile de tournesol tam 1kg,MAD,MyMarket,39,8,0,1,4.564348191467836,high,0.08373435996150144,0
MYM-0008,tam thon à l'huile tam 165g,epicerie-salee,21.95,tam thon à l'huile tam 165g,MAD,MyMarket,27,6,0,1,3.133317936506554,medium,0.08373435996150144,0
MYM-0009,tam thon entier à l'huile tam 86g,epicerie-salee,9.9,tam thon entier à l'huile tam 86g,MAD,MyMarket,33,7,0,1,2.388762789235098,low,0.08373435996150144,0
MYM-0010,tam 3 boites de thon à l'huile de tournesol tam 3x80g,epicerie-salee,28.9,tam 3 boites de thon à l'huile de tournesol tam 3x80g,MAD,MyMarket,53,11,0,1,3.3978584803966405,medium,0.08373435996150144,0
MYM-0011,tam filets de thon allongés à l'huile tam 90g,epicerie-salee,17.6,tam filets de thon allongés à l'huile tam 90g,MAD,MyMarket,45,9,0,1,2.9231615807191558,low,0.08373435996150144,0
MYM-0012,sfassif huile d'olive vierge courant sfassif 1l,epicerie-salee,59.95,sfassif huile d'olive vierge courant sfassif 1l,MAD,MyMarket,47,7,0,1,4.110053855927281,medium,0.08373435996150144,0
MYM-0013,extraction à froid bouteille en verre sfassif 25cl,epicerie-salee,39.95,extraction à froid bouteille en verre sfassif 25cl,MAD,MyMarket,50,8,0,1,3.7123518102990785,medium,0.08373435996150144,0
MYM-0014,extraction à froid bouteille en verre sfassif 50cl,epicerie-salee,75.9,extraction à froid bouteille en verre sfassif 50cl,MAD,MyMarket,50,8,0,1,4.3425058765115985,high,0.08373435996150144,0
